Unnamed: 0,transcript,common_ground,scores,actual_common_ground,Group,Unnamed: 0.1,true label,predicted label,Transcript,Ground truth,Correct,Top 1 prop,Top 1 cosim,Top 2 prop,Top 2 cosim,Top 3 prop,Top 3 cosim,Top 4 prop,Top 4 cosim,Top 5 prop,Top 5 cosim,Top 6 prop,Top 6 cosim,Top 7 prop,Top 7 cosim,Top 8 prop,Top 8 cosim,Top 9 prop,Top 9 cosim,Top 10 prop,Top 10 cosim
,,,,,,,,,oh yellow block 's forty,yellow > 40,4.0,yellow = 40,0.89261997,yellow != 40,0.002491464,yellow < 40,0.0014062979,yellow > 40,0.0009931894,,,,,,,,,,,,
,,,,,,,,,oh yellow block fifty grams,yellow = 50,1.0,yellow = 50,0.94738203,yellow > 50,0.011874279,yellow < 50,0.009251561,yellow != 50,0.0031185579,,,,,,,,,,,,
,,,,,,,,,okay yellow block 's fifty,yellow = 50,1.0,yellow = 50,0.5461433,yellow > 50,0.10662756,yellow < 50,0.03901686,yellow != 50,0.03662018,,,,,,,,,,,,
,,,,,,,,,purple block 's heavier greather twenty,purple > 20,4.0,purple = 20,0.9497243,purple != 20,0.20907745,purple < 20,0.14379527,purple > 20,0.12491502,,,,,,,,,,,,
,,,,,,,,,purple block 's purple block 's twenty purple block 's got ta thirty,purple = 30,3.0,purple = 20,0.9722291,purple = 20,0.9722291,purple = 30,0.9637296,purple = 30,0.9637296,purple < 20,0.5130546,purple < 20,0.5130546,purple > 20,0.49214578,purple > 20,0.49214578,purple != 20,0.44110328,purple != 20,0.44110328
,,,,,,,,,purple block 's thirty,purple = 30,1.0,purple = 30,0.83293784,purple > 30,0.19736196,purple != 30,0.05292598,purple < 30,0.015104206,,,,,,,,,,,,
,,,,,,,,,purple block 's thirty green twenty,"green = 20, purple = 30",1.0,"green = 20, purple = 30",0.7428262,"green = 30, purple = 20",0.6259959,,,,,,,,,,,,,,,,
,,,,,,,,,purple block 's twenty almost seems thirty takes past,purple > 20,0.0,purple = 30,0.9226432,purple = 20,0.8990364,"green = 10, purple = 30",0.3048412,"green = 10, purple = 20",0.2643139,"green = 20, purple = 30",0.26260334,,,,,,,,,,
,,,,,,,,,"purple block , green block 's twenty thirty","green = 20, purple = 30",1.0,"green = 20, purple = 30",0.34365395,"green = 30, purple = 20",0.25890177,,,,,,,,,,,,,,,,
,,,,,,,,,"purple block , green block looks almost little bit heavier 's close enough fifty option definitely let 's put sixty",yellow = 50,4.0,purple = 50,0.89835036,green = 50,0.86783195,blue = 50,0.8525588,yellow = 50,0.8400496,red = 50,0.8020831,,,,,,,,,,
,,,,,,,,,purple block heavier green block one green block twenty purple block heavier green block one,purple > green,0.0,blue = purple,0.9691051,purple = 20,0.9657531,purple = 10,0.9656031,green = purple,0.96410906,purple = red,0.96025455,,,,,,,,,,
,,,,,,,,,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 20, purple = 30, yellow = 50",1.0,"green = 20, purple = 30, yellow = 50",0.36256608,"green = 20, purple = 50, yellow = 30",0.3618518,"green = 50, purple = 20, yellow = 30",0.3592811,"green = 30, purple = 20, yellow = 50",0.35714447,"green = 50, purple = 30, yellow = 20",0.32313174,,,,,,,,,,
,,,,,,,,,purple block one thirty yellow block fifty less,"purple = 30, yellow = 50",1.0,"purple = 30, yellow = 50",0.24884826,"purple = 50, yellow = 30",0.23547082,,,,,,,,,,,,,,,,
,,,,,,,,,"purple block thirty right red block ten purple block , red block would forty yellow block 's forty less sixty yellow block 's got ta fifty",yellow = 50,1.0,yellow = 50,0.98328257,purple = 50,0.98200214,yellow = 10,0.9816924,purple = 10,0.98167276,yellow = 30,0.98148733,,,,,,,,,,
,,,,,,,,,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 20, purple = 30, red = 10",1.0,"blue = 10, green = 20, purple = 30, red = 10",0.07333136,"blue = 10, green = 10, purple = 20, red = 30",0.06724438,"blue = 20, green = 30, purple = 30, red = 10",0.06321991,"blue = 10, green = 20, purple = 10, red = 30",0.059383485,"blue = 10, green = 30, purple = 20, red = 10",0.058112673,,,,,,,,,,
,,,,,,,,,purple one thirty,purple = 30,1.0,purple = 30,0.93057096,purple < 30,0.0050073327,purple > 30,0.004912528,purple != 30,0.0010051006,,,,,,,,,,,,
,,,,,,,,,"red block , blue block 're together",blue = red,1.0,blue = red,0.9488133,blue != red,0.35818222,blue > red,0.084941864,red > blue,0.020647952,"blue = 10, red = 10",0.0068970853,,,,,,,,,,
,,,,,,,,,"red block , blue block 're weight",blue = red,1.0,blue = red,0.96303725,blue > red,0.21125948,red > blue,0.08204712,red < blue,0.020811262,"blue = 10, red = 10",0.013971081,,,,,,,,,,
,,,,,,,,,"red block , blue block , green block 's probably equal",green = blue + red,2.0,blue > green + red,0.6862688,green = blue + red,0.62364507,blue = green + red,0.6199321,blue < green + red,0.5958849,green > blue + red,0.59181666,,,,,,,,,,
,,,,,,,,,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",purple = 30,0.0,blue = red,0.9729719,green = yellow,0.97079694,blue = yellow,0.9684609,blue = green,0.96815014,green = red,0.9680595,,,,,,,,,,
,,,,,,,,,"red block , blue block seems pretty balanced",blue = red,1.0,blue = red,0.9466146,blue != red,0.68464124,red > blue,0.6426861,red < blue,0.622804,blue < red,0.6079402,,,,,,,,,,
,,,,,,,,,"red block , blue block ten theory ten ten twenty","blue = 10, green = 20, red = 10",0.0,green = red,0.9700037,blue = red,0.9687854,red = yellow,0.96687055,red = 40,0.96652114,purple < blue + yellow,0.96594214,,,,,,,,,,
,,,,,,,,,"red block , blue block twenty",green = 20,4.0,purple = 20,0.7713793,red = 20,0.76442075,blue = 20,0.75896215,green = 20,0.7369932,yellow = 20,0.6965676,,,,,,,,,,
,,,,,,,,,red block red one 's ten grams,red = 10,1.0,red = 10,0.9230834,red != 10,0.016938282,red < 10,0.0069133136,red > 10,0.0051728897,,,,,,,,,,,,
,,,,,,,,,red block would nine minus ten,red = 10,1.0,red = 10,0.88872075,red != 10,0.051510867,red < 10,0.03292629,red > 10,0.031811662,,,,,,,,,,,,
,,,,,,,,,red small blue ten,"blue = 10, red = 10",1.0,"blue = 10, red = 10",0.703201,,,,,,,,,,,,,,,,,,
,,,,,,,,,"right green block 's twenty red block , blue block two ten","blue = 10, green = 20, red = 10",1.0,"blue = 10, green = 20, red = 10",0.3276399,"blue = 20, green = 10, red = 10",0.2884876,"blue = 20, green = 20, red = 10",0.28440052,"blue = 10, green = 10, red = 20",0.26983646,"blue = 20, green = 10, red = 20",0.2654532,,,,,,,,,,
,,,,,,,,,"scale red block , blue block ten","blue = 10, red = 10",1.0,"blue = 10, red = 10",0.44611627,,,,,,,,,,,,,,,,,,
,,,,,,,,,"seems red block , blue block might",blue = red,1.0,blue = red,0.9913132,blue > red,0.9807652,red > blue,0.9746156,blue != red,0.8679387,red < blue,0.82657635,,,,,,,,,,
,,,,,,,,,sufficient green block one 's probably twenty,green = 20,1.0,green = 20,0.93237865,green > 20,0.315691,green < 20,0.27403772,green != 20,0.105358824,,,,,,,,,,,,
,,,,,,,,,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple = 30,2.0,purple = 20,0.792716,purple = 30,0.7528836,purple = 40,0.6479145,"purple = 30, red = 30",0.6284588,"purple = 30, yellow = 30",0.6123321,,,,,,,,,,
,,,,,,,,,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",yellow < 50,0.0,purple = red,0.98318994,purple = yellow,0.97933686,blue = green,0.97924626,green = purple,0.97869855,blue = purple,0.9774616,,,,,,,,,,
,,,,,,,,,"try purple block , green block",yellow > blue + green + red,0.0,green = purple,0.97395873,purple = yellow,0.97293395,purple = green + red,0.97098774,purple = red,0.9708928,purple = 10,0.97040445,,,,,,,,,,
,,,,,,,,,twenty purple block 's thirty,purple = 30,2.0,purple = 20,0.94220304,purple = 30,0.9373051,"green = 10, purple = 20",0.36723372,"green = 20, purple = 20",0.3571627,"green = 10, purple = 30",0.34369752,,,,,,,,,,
,,,,,,,,,"would red block , blue block 's equal probably",blue = red,1.0,blue = red,0.97839767,blue > red,0.89773214,red > blue,0.8558574,blue != red,0.7348126,blue < red,0.70448124,,,,,,,,,,
,,,,,,,,,would yellow fifty,yellow = 50,1.0,yellow = 50,0.9758223,yellow < 50,0.1769728,yellow != 50,0.05293196,yellow > 50,0.045342434,,,,,,,,,,,,
,,,,,,,,,would yellow forty five could fifty since 're,yellow = 50,1.0,yellow = 50,0.9822768,yellow = 40,0.9785709,yellow < 50,0.4497576,yellow < 40,0.4429192,yellow > 50,0.42655405,,,,,,,,,,
,,,,,,,,,yellow block 's forty one,yellow = 40,1.0,yellow = 40,0.8816992,yellow != 40,0.042779077,yellow < 40,0.011265197,yellow > 40,0.009575897,,,,,,,,,,,,
,,,,,,,,,yellow block 's probably meant fifty placed differently,yellow = 50,1.0,yellow = 50,0.8591354,yellow < 50,0.38910294,yellow > 50,0.35387462,yellow != 50,0.35221046,,,,,,,,,,,,
,,,,,,,,,yellow block 's sure thirty,yellow != 30,4.0,yellow = 30,0.92262536,yellow > 30,0.08090979,yellow < 30,0.0094171995,yellow != 30,0.0027930425,,,,,,,,,,,,
,,,,,,,,,yellow block fifty,"purple = 30, yellow = 50",0.0,yellow = 50,0.98526174,yellow = 30,0.98471904,yellow = 20,0.98407406,yellow = 10,0.9840646,yellow = 40,0.974362,,,,,,,,,,
,,,,,,,,,yellow block fifty purple block thirty,"purple = 30, yellow = 50",1.0,"purple = 30, yellow = 50",0.86766964,"purple = 50, yellow = 30",0.86209774,,,,,,,,,,,,,,,,
,,,,,,,,,yellow block less fifty less fifty,yellow < 50,4.0,yellow = 50,0.9810641,yellow > 50,0.31718206,yellow != 50,0.14145234,yellow < 50,0.05915691,,,,,,,,,,,,
,,,,,,,,,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",yellow = 50,0.0,purple = red,0.97101116,purple = yellow,0.9707691,purple > green,0.9668524,purple > blue,0.96644664,green = purple,0.9658357,,,,,,,,,,
,,,,,,,,,yellow course ten,yellow != 10,4.0,yellow = 10,0.98527396,yellow < 10,0.013810844,yellow > 10,0.0058266725,yellow != 10,0.0027195036,,,,,,,,,,,,
,,,,,,,,,yellow red blue 's 's,yellow = 50,0.0,red = 10,0.97918975,red = yellow,0.97549236,yellow = 10,0.9746964,red = 20,0.97361255,yellow = 20,0.96896076,,,,,,,,,,
13.0,Between forty fifty,red = 50,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,Between forty fifty,green = 50,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Between forty fifty,red = 40,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,Between forty fifty,green = 40,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,Between forty fifty,yellow = 50,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,But n't less fifty actually,red = 50,,yellow > 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,But n't less fifty actually,yellow = 50,,yellow > 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,But n't less fifty actually,blue = 50,,yellow > 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,But n't less fifty actually,green = 50,,yellow > 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,But n't less fifty actually,purple = 50,,yellow > 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Fifty heavy,yellow = 50,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Fifty heavy,green = 50,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Fifty heavy,red = 50,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,Fifty heavy,blue = 50,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,Fifty heavy,purple = 50,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,minus one yellow block forty nine,blue = yellow,,yellow = 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,minus one yellow block forty nine,purple = yellow,,yellow = 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,minus one yellow block forty nine,yellow = 30,,yellow = 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,minus one yellow block forty nine,green = yellow,,yellow = 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,minus one yellow block forty nine,purple = green + yellow,,yellow = 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,So got ten ten,green = 10,,"blue = 10, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,So got ten ten,red = 10,,"blue = 10, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,So got ten ten,yellow = 10,,"blue = 10, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,So got ten ten,blue = 10,,"blue = 10, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,So got ten ten,purple = 10,,"blue = 10, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,"red block , blue block ten theory ten ten twenty",green = red,,"blue = 10, green = 20, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
93.0,"red block , blue block ten theory ten ten twenty",blue = red,,"blue = 10, green = 20, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,"red block , blue block ten theory ten ten twenty",red = yellow,,"blue = 10, green = 20, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,"red block , blue block ten theory ten ten twenty",red = 40,,"blue = 10, green = 20, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0,"red block , blue block ten theory ten ten twenty",purple < blue + yellow,,"blue = 10, green = 20, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,purple block heavier green block one green block twenty purple block heavier green block one,blue = purple,,purple > green,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,purple block heavier green block one green block twenty purple block heavier green block one,purple = 20,,purple > green,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0,purple block heavier green block one green block twenty purple block heavier green block one,purple = 10,,purple > green,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,purple block heavier green block one green block twenty purple block heavier green block one,green = purple,,purple > green,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0,purple block heavier green block one green block twenty purple block heavier green block one,purple = red,,purple > green,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0,purple block 's twenty almost seems thirty takes past,purple = 30,,purple > 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0,purple block 's twenty almost seems thirty takes past,purple = 20,,purple > 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 30",,purple > 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 20",,purple > 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 30",,purple > 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",blue = red,,purple = 30,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",green = yellow,,purple = 30,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",blue = yellow,,purple = 30,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",blue = green,,purple = 30,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",green = red,,purple = 30,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0,"green block , purple block 's heavy",green = 40,,yellow < green + purple,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0,"green block , purple block 's heavy",green = 10,,yellow < green + purple,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0,"green block , purple block 's heavy",green = red,,yellow < green + purple,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.0,"green block , purple block 's heavy",purple = red,,yellow < green + purple,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0,"green block , purple block 's heavy",purple = yellow,,yellow < green + purple,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.0,green twenty purple thirty yellow block weighs fifty,"green = 20, purple = 50, yellow = 30",,"green = 20, purple = 30, yellow = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,
197.0,green twenty purple thirty yellow block weighs fifty,"green = 30, purple = 50, yellow = 20",,"green = 20, purple = 30, yellow = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,
198.0,green twenty purple thirty yellow block weighs fifty,"green = 50, purple = 20, yellow = 30",,"green = 20, purple = 30, yellow = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,
199.0,green twenty purple thirty yellow block weighs fifty,"green = 30, purple = 20, yellow = 50",,"green = 20, purple = 30, yellow = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,green twenty purple thirty yellow block weighs fifty,"green = 50, purple = 30, yellow = 20",,"green = 20, purple = 30, yellow = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0,"try purple block , green block",green = purple,,yellow > blue + green + red,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0,"try purple block , green block",purple = yellow,,yellow > blue + green + red,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0,"try purple block , green block",purple = green + red,,yellow > blue + green + red,,,,,,,,,,,,,,,,,,,,,,,,,,,
212.0,"try purple block , green block",purple = red,,yellow > blue + green + red,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0,"try purple block , green block",purple = 10,,yellow > blue + green + red,,,,,,,,,,,,,,,,,,,,,,,,,,,
222.0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",purple = red,,yellow = 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",purple = yellow,,yellow = 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",purple > green,,yellow = 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",purple > blue,,yellow = 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",green = purple,,yellow = 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0,yellow block fifty,yellow = 50,,"purple = 30, yellow = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0,yellow block fifty,yellow = 30,,"purple = 30, yellow = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,
229.0,yellow block fifty,yellow = 20,,"purple = 30, yellow = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0,yellow block fifty,yellow = 10,,"purple = 30, yellow = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,
231.0,yellow block fifty,yellow = 40,,"purple = 30, yellow = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,
249.0,And see 's thats twenty,yellow = 20,,purple != 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.0,And see 's thats twenty,blue = 20,,purple != 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.0,And see 's thats twenty,green = 20,,purple != 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.0,And see 's thats twenty,purple = 20,,purple != 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.0,And see 's thats twenty,red = 20,,purple != 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.0,green block one probably twenty ten ten twenty,green = 10,,"blue = 10, green = 20, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
260.0,green block one probably twenty ten ten twenty,green = 20,,"blue = 10, green = 20, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
261.0,green block one probably twenty ten ten twenty,"green = 10, red = 20",,"blue = 10, green = 20, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
262.0,green block one probably twenty ten ten twenty,"green = 20, yellow = 50",,"blue = 10, green = 20, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
263.0,green block one probably twenty ten ten twenty,"green = 20, red = 20",,"blue = 10, green = 20, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",blue = yellow,,yellow > blue + purple + red,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.0,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",green = purple,,yellow > blue + purple + red,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",blue = green,,yellow > blue + purple + red,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.0,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",blue = red,,yellow > blue + purple + red,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.0,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",blue = purple,,yellow > blue + purple + red,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",green = 10,,"blue = 10, green = 20, purple = 30, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
280.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",green = 20,,"blue = 10, green = 20, purple = 30, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
281.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",blue = 10,,"blue = 10, green = 20, purple = 30, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
282.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",green = 30,,"blue = 10, green = 20, purple = 30, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",blue = 20,,"blue = 10, green = 20, purple = 30, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
284.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",purple = red,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",purple = yellow,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",blue = green,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",green = purple,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",blue = purple,,yellow < 50,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.0,The first two ten,green = 10,,"blue = 10, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,The first two ten,red = 10,,"blue = 10, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
308.0,The first two ten,blue = 10,,"blue = 10, red = 10",,,,,,,,,,,,,,,,,,,,,,,,,,,
